GeneID	resource	identifier
100874256	HGNC	HGNC:41391
100874257	HGNC	HGNC:42442
100874258	HGNC	HGNC:42735
100874259	HGNC	HGNC:42795
100874259	Ensembl	ENSG00000251015
100874260	HGNC	HGNC:43554
100874261	HGNC	HGNC:43658
100874262	HGNC	HGNC:39011
100874263	HGNC	HGNC:41304
100874264	HGNC	HGNC:41307
100874266	HGNC	HGNC:41320
100874267	HGNC	HGNC:41326
100874268	HGNC	HGNC:41329
100874269	HGNC	HGNC:41334
100874270	HGNC	HGNC:41342
100874270	Ensembl	ENSG00000230921
100874272	HGNC	HGNC:41355
100874273	HGNC	HGNC:41389
100874274	HGNC	HGNC:41390
100874275	HGNC	HGNC:41418
100874275	Ensembl	ENSG00000250223
100874276	HGNC	HGNC:41419
100874277	HGNC	HGNC:41420
100874278	HGNC	HGNC:41431
100874281	HGNC	HGNC:41437
100874282	HGNC	HGNC:41461
100874282	Ensembl	ENSG00000236996
100874283	HGNC	HGNC:41467
100874284	HGNC	HGNC:41494
100874286	HGNC	HGNC:43635
100874287	HGNC	HGNC:38725
100874288	HGNC	HGNC:38726
100874289	HGNC	HGNC:39680
100874290	HGNC	HGNC:39991
100874291	HGNC	HGNC:41305
100874292	HGNC	HGNC:41317
100874293	HGNC	HGNC:41340
100874294	HGNC	HGNC:41343
100874295	HGNC	HGNC:41350
100874296	HGNC	HGNC:41351
100874298	HGNC	HGNC:41376
100874299	HGNC	HGNC:41384
100874300	HGNC	HGNC:41387
100874301	HGNC	HGNC:41392
100874302	HGNC	HGNC:41397
100874303	HGNC	HGNC:41409
100874305	HGNC	HGNC:41416
100874306	HGNC	HGNC:41426
100874307	HGNC	HGNC:41438
100874308	HGNC	HGNC:41439
100874309	HGNC	HGNC:41445
100874310	HGNC	HGNC:41448
100874311	HGNC	HGNC:41455
100874312	HGNC	HGNC:41460
100874313	HGNC	HGNC:41482
100874314	HGNC	HGNC:41486
100874315	HGNC	HGNC:41495
100874317	HGNC	HGNC:41952
100874319	HGNC	HGNC:39739
100874321	HGNC	HGNC:39938
100874322	HGNC	HGNC:40007
100874323	HGNC	HGNC:40281
100874323	Ensembl	ENSG00000253187
100874324	HGNC	HGNC:41309
100874325	HGNC	HGNC:41310
100874325	Ensembl	ENSG00000224771
100874326	HGNC	HGNC:41327
100874327	HGNC	HGNC:41328
100874328	HGNC	HGNC:41330
100874329	HGNC	HGNC:41352
100874330	HGNC	HGNC:41353
100874330	Ensembl	ENSG00000223941
100874331	HGNC	HGNC:41357
100874332	HGNC	HGNC:41365
100874333	HGNC	HGNC:41366
100874334	HGNC	HGNC:41388
100874336	HGNC	HGNC:41407
100874337	HGNC	HGNC:41414
100874338	HGNC	HGNC:41422
100874339	HGNC	HGNC:41440
100874340	HGNC	HGNC:41446
100874342	HGNC	HGNC:41463
100874343	HGNC	HGNC:41474
100874343	Ensembl	ENSG00000231948
100874344	HGNC	HGNC:41489
100874345	HGNC	HGNC:41493
100874346	HGNC	HGNC:41497
100874348	HGNC	HGNC:39775
100874350	HGNC	HGNC:40284
100874351	HGNC	HGNC:40285
100874352	HGNC	HGNC:41306
100874353	HGNC	HGNC:41378
100874354	HGNC	HGNC:41380
100874355	HGNC	HGNC:41401
100874356	HGNC	HGNC:41462
100874358	HGNC	HGNC:41481
100874359	HGNC	HGNC:41505
100874360	HGNC	HGNC:41969
100874361	HGNC	HGNC:42984
100874362	HGNC	HGNC:43744
100874362	Ensembl	ENSG00000230148
100874363	HGNC	HGNC:43749
100874363	Ensembl	ENSG00000250451
100874364	HGNC	HGNC:43750
100874364	Ensembl	ENSG00000250133
100874365	HGNC	HGNC:43751
100874365	Ensembl	ENSG00000251151
100874366	HGNC	HGNC:43753
100874366	Ensembl	ENSG00000249641
100874367	HGNC	HGNC:39900
100874368	HGNC	HGNC:41312
100874369	HGNC	HGNC:41313
100874370	HGNC	HGNC:41314
100874371	HGNC	HGNC:41408
100874372	HGNC	HGNC:41429
100874373	HGNC	HGNC:41453
100874374	HGNC	HGNC:41483
100874375	HGNC	HGNC:41503
100874377	HGNC	HGNC:41492
100874378	HGNC	HGNC:38498
100874379	HGNC	HGNC:42635
100874380	HGNC	HGNC:43754
100874381	HGNC	HGNC:35407
100874382	HGNC	HGNC:38720
100874383	HGNC	HGNC:38758
100874384	HGNC	HGNC:38766
100874385	HGNC	HGNC:42378
100874386	HGNC	HGNC:42867
100874387	HGNC	HGNC:42868
100874388	HGNC	HGNC:42869
100874389	HGNC	HGNC:39272
100874390	HGNC	HGNC:42007
100874391	HGNC	HGNC:42870
100874392	HGNC	HGNC:43603
100874393	HGNC	HGNC:39495
100874394	HGNC	HGNC:39496
100874395	HGNC	HGNC:39497
100874396	HGNC	HGNC:39542
100874397	HGNC	HGNC:39853
100874398	HGNC	HGNC:42005
100874399	HGNC	HGNC:33965
100874400	HGNC	HGNC:39445
100874401	HGNC	HGNC:39498
100874402	HGNC	HGNC:39537
100874403	HGNC	HGNC:41917
100874404	HGNC	HGNC:42027
100874405	HGNC	HGNC:42646
100874406	HGNC	HGNC:38397
100874407	HGNC	HGNC:39322
100874408	HGNC	HGNC:39326
100874409	HGNC	HGNC:39327
100874410	HGNC	HGNC:39352
100874411	HGNC	HGNC:39665
100874412	HGNC	HGNC:39667
100874413	HGNC	HGNC:43447
100874414	HGNC	HGNC:43571
100874415	HGNC	HGNC:43572
100874416	HGNC	HGNC:43574
100874417	HGNC	HGNC:39212
100874418	HGNC	HGNC:39324
100874419	HGNC	HGNC:39390
100874420	HGNC	HGNC:39449
100874421	HGNC	HGNC:39450
100874422	HGNC	HGNC:39666
100874423	HGNC	HGNC:43573
100874424	HGNC	HGNC:43575
100874425	HGNC	HGNC:39211
100874426	HGNC	HGNC:39330
100874427	HGNC	HGNC:39331
100874428	HGNC	HGNC:39332
100874429	HGNC	HGNC:39348
100874430	HGNC	HGNC:39349
100874431	HGNC	HGNC:39351
100874432	HGNC	HGNC:39582
100874433	HGNC	HGNC:41303
100874434	HGNC	HGNC:42039
100874435	HGNC	HGNC:43000
100874436	HGNC	HGNC:43001
100874437	HGNC	HGNC:43002
100874438	HGNC	HGNC:39353
100874439	HGNC	HGNC:39357
100874440	HGNC	HGNC:39358
100874441	HGNC	HGNC:39359
100874442	HGNC	HGNC:39360
100874443	HGNC	HGNC:39361
100874444	HGNC	HGNC:39362
100874445	HGNC	HGNC:39363
100874446	HGNC	HGNC:39377
100874447	HGNC	HGNC:39378
100874448	HGNC	HGNC:39379
100874449	HGNC	HGNC:39454
100874450	HGNC	HGNC:42642
100874451	HGNC	HGNC:43003
100874452	HGNC	HGNC:43004
100874453	HGNC	HGNC:43006
100874454	HGNC	HGNC:43008
100874455	HGNC	HGNC:43009
100874456	HGNC	HGNC:43013
100874457	HGNC	HGNC:43775
100874458	HGNC	HGNC:23341
100874459	HGNC	HGNC:39364
100874460	HGNC	HGNC:39366
100874461	HGNC	HGNC:39367
100874462	HGNC	HGNC:39368
100874463	HGNC	HGNC:39371
100874464	HGNC	HGNC:39372
100874465	HGNC	HGNC:39376
100874466	HGNC	HGNC:39383
100874467	HGNC	HGNC:39386
100874468	HGNC	HGNC:39387
100874469	HGNC	HGNC:39388
100874470	HGNC	HGNC:39393
100874471	HGNC	HGNC:39394
100874472	HGNC	HGNC:39396
100874473	HGNC	HGNC:39403
100874474	HGNC	HGNC:39404
100874475	HGNC	HGNC:39416
100874476	HGNC	HGNC:43011
100874477	HGNC	HGNC:43012
100874478	HGNC	HGNC:39405
100874479	HGNC	HGNC:39406
100874480	HGNC	HGNC:39407
100874481	HGNC	HGNC:39408
100874482	HGNC	HGNC:39409
100874483	HGNC	HGNC:39410
100874484	HGNC	HGNC:39411
100874485	HGNC	HGNC:39413
100874486	HGNC	HGNC:39414
100874487	HGNC	HGNC:39415
100874488	HGNC	HGNC:42045
100874489	HGNC	HGNC:42172
100874490	HGNC	HGNC:37918
100874491	HGNC	HGNC:38799
100874492	HGNC	HGNC:42021
100874493	HGNC	HGNC:42861
100874494	HGNC	HGNC:42349
100874495	HGNC	HGNC:42417
100874497	HGNC	HGNC:38750
100874498	HGNC	HGNC:39669
100874499	HGNC	HGNC:39670
100874500	HGNC	HGNC:39671
100874501	HGNC	HGNC:39904
100874502	HGNC	HGNC:41935
100874503	HGNC	HGNC:41936
100874504	HGNC	HGNC:41938
100874505	HGNC	HGNC:42406
100874506	HGNC	HGNC:39585
100874507	HGNC	HGNC:39588
100874508	HGNC	HGNC:39589
100874509	HGNC	HGNC:39591
100874510	HGNC	HGNC:39608
100874511	HGNC	HGNC:39668
100874512	HGNC	HGNC:39672
100874513	HGNC	HGNC:42405
100874514	HGNC	HGNC:39852
100874515	HGNC	HGNC:42650
100874516	HGNC	HGNC:39727
100874517	HGNC	HGNC:38740
100874518	HGNC	HGNC:42641
100874519	HGNC	HGNC:39722
100874520	HGNC	HGNC:38804
100874521	HGNC	HGNC:38865
100874522	HGNC	HGNC:39843
100874523	HGNC	HGNC:43016
100874524	HGNC	HGNC:39660
100874527	MIM	614541
100874528	HGNC	HGNC:41153
100874528	Ensembl	ENSG00000233303
100874529	HGNC	HGNC:41263
100874530	HGNC	HGNC:43836
100874530	Ensembl	ENSG00000249310
100874531	HGNC	HGNC:43840
100874531	Ensembl	ENSG00000280989
100874532	MIM	606656
100874533	MIM	300869
100884129	MIM	614526
100884130	MIM	614527
100884155	HGNC	HGNC:42110
100885773	MIM	614588
100885773	HGNC	HGNC:39436
100885774	MIM	614590
100885775	HGNC	HGNC:43877
100885776	HGNC	HGNC:40601
100885776	Ensembl	ENSG00000249348
100885777	HGNC	HGNC:39901
100885778	HGNC	HGNC:42743
100885778	Ensembl	ENSG00000233009
100885779	MIM	615173
100885779	HGNC	HGNC:43773
100885779	Ensembl	ENSG00000258609
100885780	HGNC	HGNC:41508
100885781	HGNC	HGNC:42658
100885781	Ensembl	ENSG00000226846
100885782	HGNC	HGNC:39913
100885782	Ensembl	ENSG00000236242
100885786	MIM	608156
100885787	MIM	600257
100885788	MIM	166750
100885789	HGNC	HGNC:43910
100885789	Ensembl	ENSG00000255733
100885795	HGNC	HGNC:40796
100885796	HGNC	HGNC:40928
100885796	Ensembl	ENSG00000240012
100885797	HGNC	HGNC:38794
100885798	HGNC	HGNC:37458
100885798	Ensembl	ENSG00000231814
100885799	HGNC	HGNC:37945
100885800	HGNC	HGNC:41501
100885801	MIM	614622
100885802	MIM	614623
100885803	MIM	614628
100885848	HGNC	HGNC:43943
100885848	Ensembl	ENSG00000267060
100885848	Vega	OTTHUMG00000180906
100885850	HGNC	HGNC:43946
100885850	Ensembl	ENSG00000108825
100885850	Vega	OTTHUMG00000180905
100885864	HGNC	HGNC:43144
100885865	HGNC	HGNC:39373
100885866	HGNC	HGNC:42649
100886964	MIM	614821
100886964	HGNC	HGNC:43959
100887067	HGNC	HGNC:48344
100887073	HGNC	HGNC:51770
100887074	HGNC	HGNC:51783
100887075	HGNC	HGNC:43940
100887740	HGNC	HGNC:43311
100887743	MIM	303110
100887744	HGNC	HGNC:34292
100887745	HGNC	HGNC:42096
100887746	HGNC	HGNC:44036
100887747	HGNC	HGNC:37891
100887748	HGNC	HGNC:44037
100887749	HGNC	HGNC:42092
100887750	HGNC	HGNC:39253
100887750	Ensembl	ENSG00000243406
100887751	MIM	614646
100887752	MIM	614645
100887753	MIM	614644
100887754	HGNC	HGNC:42679
100887755	HGNC	HGNC:44307
100887822	MIM	614629
100887824	HGNC	HGNC:37110
100909384	MIM	614671
100909385	MIM	614668
100909386	MIM	614655
100909387	MIM	614676
100913182	HGNC	HGNC:45240
100913183	HGNC	HGNC:45239
100913186	MIM	300054
100913187	HGNC	HGNC:44196
100996246	Ensembl	ENSG00000256576
100996251	Ensembl	ENSG00000238198
100996259	HGNC	HGNC:32450
100996263	Ensembl	ENSG00000236866
100996266	HGNC	HGNC:51196
100996279	HGNC	HGNC:26586
100996279	Ensembl	ENSG00000215162
100996280	HGNC	HGNC:48596
100996280	Ensembl	ENSG00000259107
100996286	Ensembl	ENSG00000245954
100996288	Ensembl	ENSG00000267289
100996291	Ensembl	ENSG00000204277
100996295	HGNC	HGNC:48594
100996301	HGNC	HGNC:40241
100996301	Ensembl	ENSG00000230798
100996306	HGNC	HGNC:42336
100996307	HGNC	HGNC:48589
100996307	Ensembl	ENSG00000213904
100996315	HGNC	HGNC:44464
100996324	Ensembl	ENSG00000267654
100996331	MIM	608912
100996331	HGNC	HGNC:33734
100996331	Ensembl	ENSG00000233917
100996331	Vega	OTTHUMG00000171734
100996342	Ensembl	ENSG00000235478
100996345	Ensembl	ENSG00000261803
100996348	HGNC	HGNC:51657
100996348	Ensembl	ENSG00000253549
100996350	HGNC	HGNC:50807
100996351	Ensembl	ENSG00000267551
100996385	Ensembl	ENSG00000248469
100996387	HGNC	HGNC:48831
100996419	Ensembl	ENSG00000245317
100996420	HGNC	HGNC:48499
100996425	Ensembl	ENSG00000260896
100996435	HGNC	HGNC:44364
100996438	HGNC	HGNC:48655
100996447	Ensembl	ENSG00000243150
100996455	Ensembl	ENSG00000181908
100996465	Ensembl	ENSG00000273769
100996466	HGNC	HGNC:48656
100996478	Ensembl	ENSG00000260840
100996485	HGNC	HGNC:48332
100996490	HGNC	HGNC:49637
100996490	Ensembl	ENSG00000242512
100996492	HGNC	HGNC:50507
100996492	Ensembl	ENSG00000259417
100996500	HGNC	HGNC:49741
100996501	HGNC	HGNC:48763
100996511	HGNC	HGNC:50584
100996539	HGNC	HGNC:44470
100996541	HGNC	HGNC:34081
100996541	Ensembl	ENSG00000260528
100996556	HGNC	HGNC:44363
100996564	HGNC	HGNC:30637
100996567	HGNC	HGNC:45004
100996569	HGNC	HGNC:42408
100996569	Ensembl	ENSG00000271086
100996570	HGNC	HGNC:40401
100996570	Ensembl	ENSG00000237928
100996571	MIM	616021
100996571	HGNC	HGNC:39560
100996579	Ensembl	ENSG00000227403
100996582	HGNC	HGNC:34037
100996583	Ensembl	ENSG00000228037
100996590	HGNC	HGNC:51186
100996590	Ensembl	ENSG00000234229
100996597	HGNC	HGNC:44503
100996597	Ensembl	ENSG00000233570
100996600	HGNC	HGNC:5811
100996600	IMGT/GENE-DB	IGKV2/OR2-8
100996609	HGNC	HGNC:50754
100996624	Ensembl	ENSG00000229243
100996630	Ensembl	ENSG00000228504
100996631	HGNC	HGNC:48369
100996635	Ensembl	ENSG00000228971
100996648	HGNC	HGNC:48335
100996648	Ensembl	ENSG00000215029
100996648	Vega	OTTHUMG00000152591
100996649	HGNC	HGNC:44383
100996665	HGNC	HGNC:51274
100996665	Ensembl	ENSG00000267779
100996669	HGNC	HGNC:51312
100996671	Ensembl	ENSG00000256732
100996679	Ensembl	ENSG00000256551
100996684	HGNC	HGNC:44679
100996686	HGNC	HGNC:48874
100996693	Ensembl	ENSG00000072195
100996694	Ensembl	ENSG00000250392
100996702	HGNC	HGNC:50587
100996702	Ensembl	ENSG00000215866
100996712	MIM	614705
100996712	HGNC	HGNC:43932
100996732	Ensembl	ENSG00000232527
100996738	HGNC	HGNC:49882
100996746	HGNC	HGNC:51507
100996763	Ensembl	ENSG00000270629
100996876	HGNC	HGNC:51411
100996928	HGNC	HGNC:44671
100996930	HGNC	HGNC:44227
100996934	MIM	614746
100996935	MIM	614747
100996939	HGNC	HGNC:44317
100996939	Ensembl	ENSG00000145337
100996939	Vega	OTTHUMG00000130949
100996941	HGNC	HGNC:40299
100996941	Ensembl	ENSG00000227145
100996944	HGNC	HGNC:44039
100996949	MIM	607411
101027378	MIM	611456
101055624	MIM	614826
101055625	HGNC	HGNC:44484
101055625	Ensembl	ENSG00000257599
101056699	HGNC	HGNC:35098
101056700	HGNC	HGNC:41143
101056702	MIM	614836
101059903	MIM	600361
101059905	HGNC	HGNC:38731
101059918	HGNC	HGNC:44407
101059938	HGNC	HGNC:41982
101059938	Ensembl	ENSG00000214967
101059938	Vega	OTTHUMG00000166307
101059948	Ensembl	ENSG00000268655
101059953	HGNC	HGNC:41983
101059953	Ensembl	ENSG00000214940
101059973	HGNC	HGNC:49494
101059982	HGNC	HGNC:45245
101059988	HGNC	HGNC:49721
101060004	HGNC	HGNC:51225
101060005	HGNC	HGNC:45136
101060019	Ensembl	ENSG00000230525
101060020	HGNC	HGNC:45278
101060032	HGNC	HGNC:44991
101060039	HGNC	HGNC:48787
101060040	HGNC	HGNC:49029
101060045	HGNC	HGNC:8649
101060045	Ensembl	ENSG00000235701
101060105	HGNC	HGNC:51331
101060111	HGNC	HGNC:44904
101060144	HGNC	HGNC:45085
101060146	HGNC	HGNC:49380
101060146	Ensembl	ENSG00000278530
101060160	HGNC	HGNC:44546
101060171	HGNC	HGNC:44937
101060176	HGNC	HGNC:44943
101060192	HGNC	HGNC:49693
101060200	HGNC	HGNC:38709
101060211	HGNC	HGNC:51260
101060211	Ensembl	ENSG00000273696
101060211	Vega	OTTHUMG00000022491
101060226	MIM	614006
101060226	HGNC	HGNC:31999
101060233	Ensembl	ENSG00000269433
101060233	Vega	OTTHUMG00000189499
101060264	HGNC	HGNC:50332
101060264	Ensembl	ENSG00000234753
101060280	HGNC	HGNC:51516
101060301	HGNC	HGNC:51333
101060301	Ensembl	ENSG00000179412
101060301	Vega	OTTHUMG00000189238
101060321	Ensembl	ENSG00000260287
101060321	Vega	OTTHUMG00000188426
101060351	HGNC	HGNC:51245
101060351	Ensembl	ENSG00000273513
101060351	Vega	OTTHUMG00000188481
101060376	HGNC	HGNC:51246
101060376	Ensembl	ENSG00000274512
101060376	Vega	OTTHUMG00000188482
101060385	Ensembl	ENSG00000228799
101060389	Ensembl	ENSG00000274419
101060389	Vega	OTTHUMG00000188483
101060498	Ensembl	ENSG00000249241
101060542	Ensembl	ENSG00000266278
101060544	HGNC	HGNC:51343
101060544	Ensembl	ENSG00000236819
101060684	HGNC	HGNC:49571
101060691	HGNC	HGNC:51204
101060691	Ensembl	ENSG00000225484
101060869	MIM	614846
101101692	MIM	614985
101101692	HGNC	HGNC:43984
101101698	MIM	614714
101101768	MIM	602401
101101769	MIM	614927
101101770	MIM	614928
101101771	MIM	614929
101101772	HGNC	HGNC:43916
101101772	Ensembl	ENSG00000235180
101101772	Vega	OTTHUMG00000019244
101101773	HGNC	HGNC:43960
101101773	Ensembl	ENSG00000257585
101101773	Vega	OTTHUMG00000170616
101101775	HGNC	HGNC:44357
101101775	Ensembl	ENSG00000263400
101101775	Ensembl	ENSG00000263523
101101775	Vega	OTTHUMG00000179250
101101776	HGNC	HGNC:49162
101101776	Ensembl	ENSG00000228294
101154642	MIM	614954
101154644	MIM	614933
101154644	HGNC	HGNC:49089
101154649	MIM	614692
101154686	HGNC	HGNC:44902
101154687	MIM	614977
101154687	HGNC	HGNC:49124
101154752	MIM	614936
101154753	HGNC	HGNC:44048
101154753	Ensembl	ENSG00000281450
101180898	MIM	614992
101180898	HGNC	HGNC:38166
101180899	MIM	614991
101180899	Ensembl	ENSG00000251173
101180900	MIM	614996
101180907	MIM	614990
101180907	HGNC	HGNC:43724
101180976	MIM	615090
101180976	HGNC	HGNC:44480
101180976	Ensembl	ENSG00000272395
101202686	MIM	615022
101202687	MIM	615023
101234261	MIM	615764
101234261	HGNC	HGNC:37824
101234262	HGNC	HGNC:2275
101234262	Ensembl	ENSG00000237082
101241875	HGNC	HGNC:10422
101241875	Ensembl	ENSG00000233206
101241877	HGNC	HGNC:849
101241877	Ensembl	ENSG00000224421
101241878	HGNC	HGNC:44451
101241891	MIM	300892
101241891	HGNC	HGNC:45092
101241891	Ensembl	ENSG00000280752
101241892	MIM	615176
101241892	HGNC	HGNC:45091
101241897	MIM	263450
101241898	MIM	611381
101241899	MIM	611382
101241900	MIM	615048
101243544	HGNC	HGNC:48347
101243544	Ensembl	ENSG00000258838
101243544	Vega	OTTHUMG00000171334
101243545	Ensembl	ENSG00000240567
101243555	HGNC	HGNC:48773
101243555	Ensembl	ENSG00000281128
101290498	MIM	615080
101290499	MIM	164750
101290500	HGNC	HGNC:16561
101290500	Vega	OTTHUMG00000032689
101290501	HGNC	HGNC:42632
101290501	Ensembl	ENSG00000249055
101290501	Vega	OTTHUMG00000161088
101290502	HGNC	HGNC:33151
101290503	HGNC	HGNC:43885
101290503	Vega	OTTHUMG00000154778
101290504	HGNC	HGNC:37685
101290504	Ensembl	ENSG00000249986
101290504	Vega	OTTHUMG00000160145
101290506	HGNC	HGNC:32937
101290506	Ensembl	ENSG00000240429
101290506	Vega	OTTHUMG00000157336
101290508	HGNC	HGNC:37688
101290508	Ensembl	ENSG00000230019
101290508	Vega	OTTHUMG00000039601
101340250	HGNC	HGNC:33623
101340251	HGNC	HGNC:33563
101340252	HGNC	HGNC:33569
101362076	HGNC	HGNC:31424
101409188	MIM	615127
101409253	HGNC	HGNC:44394
101409253	Ensembl	ENSG00000234854
101409254	HGNC	HGNC:44423
101409254	Ensembl	ENSG00000255494
101409257	HGNC	HGNC:40609
101409258	HGNC	HGNC:41009
101409261	HGNC	HGNC:40724
101409261	Ensembl	ENSG00000229873
101409265	MIM	613032
101409266	MIM	615162
101409267	MIM	615163
101409267	HGNC	HGNC:48676
101410533	HGNC	HGNC:48728
101410533	Ensembl	ENSG00000270673
101410534	HGNC	HGNC:44333
101410534	Ensembl	ENSG00000263878
101410535	HGNC	HGNC:40823
101410536	HGNC	HGNC:40223
101410536	Ensembl	ENSG00000253405
101410537	HGNC	HGNC:45093
101410538	HGNC	HGNC:44421
101410540	HGNC	HGNC:43915
101410540	Ensembl	ENSG00000233409
101410541	HGNC	HGNC:44413
101410541	Ensembl	ENSG00000254934
101410542	HGNC	HGNC:40600
101410542	Ensembl	ENSG00000251173
101410543	HGNC	HGNC:41154
101410543	Ensembl	ENSG00000230266
101410544	HGNC	HGNC:41150
101410545	HGNC	HGNC:41209
101410545	Ensembl	ENSG00000251620
101410546	HGNC	HGNC:45042
101410546	Ensembl	ENSG00000232595
101410546	Vega	OTTHUMG00000032084
101447996	HGNC	HGNC:48315
101448070	MIM	615141
101448070	HGNC	HGNC:41965
101448071	MIM	615192
101448072	MIM	615197
101515984	MIM	615230
101515984	HGNC	HGNC:49123
101559451	Ensembl	ENSG00000244184
101669760	MIM	610420
101669762	MIM	615480
101669762	HGNC	HGNC:48597
101669763	HGNC	HGNC:48601
101669764	HGNC	HGNC:48602
101669764	Ensembl	ENSG00000279220
101669765	HGNC	HGNC:48604
101669766	HGNC	HGNC:48598
101669766	Ensembl	ENSG00000269235
101669767	MIM	615568
101669767	HGNC	HGNC:48603
101669767	Ensembl	ENSG00000281131
101730217	HGNC	HGNC:49185
101730217	Ensembl	ENSG00000258555
101730217	Vega	OTTHUMG00000150762
101735302	HGNC	HGNC:48896
101735302	Ensembl	ENSG00000242294
101752334	HGNC	HGNC:48897
101752399	HGNC	HGNC:48898
101752400	HGNC	HGNC:48839
101752400	Ensembl	ENSG00000260942
101805488	HGNC	HGNC:47044
101805488	Ensembl	ENSG00000280997
101805491	Ensembl	ENSG00000187600
101805492	HGNC	HGNC:48906
101822346	HGNC	HGNC:38582
101867536	MIM	615452
101867536	HGNC	HGNC:48942
101867602	MIM	115800
101910199	MIM	611384
101926885	MIM	615312
101926885	HGNC	HGNC:44139
101926888	HGNC	HGNC:50743
101926888	Ensembl	ENSG00000228265
101926890	HGNC	HGNC:49443
101926890	Ensembl	ENSG00000226759
101926892	Ensembl	ENSG00000253967
101926895	HGNC	HGNC:51433
101926895	Ensembl	ENSG00000259736
101926896	HGNC	HGNC:51381
101926896	Ensembl	ENSG00000262686
101926897	Ensembl	ENSG00000277448
101926900	HGNC	HGNC:49846
101926900	Ensembl	ENSG00000281491
101926903	Ensembl	ENSG00000240922
101926904	HGNC	HGNC:50297
101926904	Ensembl	ENSG00000249911
101926906	HGNC	HGNC:51205
101926906	Ensembl	ENSG00000234452
101926911	Ensembl	ENSG00000214432
101926924	HGNC	HGNC:50632
101926924	Ensembl	ENSG00000226159
101926925	HGNC	HGNC:50589
101926926	HGNC	HGNC:51658
101926926	Ensembl	ENSG00000250295
101926928	Ensembl	ENSG00000258551
101926930	HGNC	HGNC:42704
101926933	Ensembl	ENSG00000257285
101926934	Ensembl	ENSG00000242973
101926940	Ensembl	ENSG00000271334
101926941	Ensembl	ENSG00000231185
101926942	Ensembl	ENSG00000236373
101926943	Ensembl	ENSG00000232729
101926944	Ensembl	ENSG00000231816
101926950	HGNC	HGNC:51382
101926950	Ensembl	ENSG00000260338
101926951	Ensembl	ENSG00000279797
101926955	Ensembl	ENSG00000226203
101926957	HGNC	HGNC:41188
101926964	Ensembl	ENSG00000231252
101926966	Ensembl	ENSG00000231031
101926971	HGNC	HGNC:50342
101926971	Ensembl	ENSG00000230317
101926975	Ensembl	ENSG00000236714
101926978	HGNC	HGNC:49237
101926978	Ensembl	ENSG00000254300
101926980	Ensembl	ENSG00000185495
101926987	HGNC	HGNC:51223
101926987	Ensembl	ENSG00000232907
101926996	HGNC	HGNC:51344
101927003	HGNC	HGNC:51659
101927003	Ensembl	ENSG00000254266
101927007	HGNC	HGNC:50603
101927007	Ensembl	ENSG00000250772
101927015	HGNC	HGNC:51187
101927015	Ensembl	ENSG00000234506
101927017	HGNC	HGNC:49558
101927017	Ensembl	ENSG00000266979
101927018	Ensembl	ENSG00000265845
101927023	Ensembl	ENSG00000251076
101927027	Ensembl	ENSG00000223960
101927034	HGNC	HGNC:40508
101927034	Ensembl	ENSG00000223949
101927038	Ensembl	ENSG00000257784
101927040	Ensembl	ENSG00000249328
101927043	Ensembl	ENSG00000234690
101927049	HGNC	HGNC:51206
101927049	Ensembl	ENSG00000232913
101927051	Ensembl	ENSG00000233360
101927056	Ensembl	ENSG00000241288
101927057	Ensembl	ENSG00000126861
101927058	Ensembl	ENSG00000257510
101927059	Ensembl	ENSG00000251542
101927062	Ensembl	ENSG00000257845
101927067	HGNC	HGNC:51660
101927067	Ensembl	ENSG00000272138
101927074	HGNC	HGNC:44466
101927074	Ensembl	ENSG00000245870
101927075	HGNC	HGNC:49382
101927075	Ensembl	ENSG00000248464
101927081	Ensembl	ENSG00000257612
101927084	HGNC	HGNC:50591
101927084	Ensembl	ENSG00000226891
101927087	Ensembl	ENSG00000261083
101927096	Ensembl	ENSG00000249035
101927101	HGNC	HGNC:49750
101927102	HGNC	HGNC:51383
101927111	HGNC	HGNC:49643
101927111	Ensembl	ENSG00000241316
101927112	HGNC	HGNC:51415
101927112	Ensembl	ENSG00000259724
101927115	Ensembl	ENSG00000254226
101927117	HGNC	HGNC:40450
101927117	Ensembl	ENSG00000226648
101927120	Ensembl	ENSG00000255433
101927123	Ensembl	ENSG00000244215
101927124	Ensembl	ENSG00000250365
101927125	HGNC	HGNC:39071
101927125	Ensembl	ENSG00000236081
101927129	HGNC	HGNC:51414
101927129	Ensembl	ENSG00000258785
101927131	Ensembl	ENSG00000262999
101927132	Ensembl	ENSG00000261231
101927134	HGNC	HGNC:51105
101927134	Ensembl	ENSG00000249484
101927136	Ensembl	ENSG00000231683
101927138	Ensembl	ENSG00000227599
101927139	Ensembl	ENSG00000227466
101927143	Ensembl	ENSG00000232628
101927149	HGNC	HGNC:51106
101927150	HGNC	HGNC:51320
101927151	Ensembl	ENSG00000267575
101927152	HGNC	HGNC:49644
101927152	Ensembl	ENSG00000240405
101927155	HGNC	HGNC:50277
101927155	Ensembl	ENSG00000261105
101927156	Ensembl	ENSG00000234663
101927159	Ensembl	ENSG00000229042
101927164	Ensembl	ENSG00000237101
101927167	HGNC	HGNC:51108
101927171	HGNC	HGNC:51361
101927171	Ensembl	ENSG00000235899
101927176	HGNC	HGNC:49109
101927178	Ensembl	ENSG00000151327
101927186	HGNC	HGNC:50604
101927188	Ensembl	ENSG00000265069
